PubchemID,Cluster
5288710,24
5289037,25
229455,25
4908,25
5284551,25
10607,25
5875,25
516892,25
3678,25
445504,25
191445,25
447329,25
108143,25
59227,25
9969613,25
6857702,25
9966051,25
11250029,25
5040,25
10631,25
6119063,25
16040294,25
21772,25
11965427,26
54841,26
6000,26
11949646,26
57379345,26
5277135,26
2375,26
208920,26
24846132,26
5282489,26
6540267,27
37768,27
38853,27
3100,27
36921,27
439284,27
449014,27
984,27
205131,27
11658860,27
27400,27
10783,27
62358,27
90206,27
2079916,27
6918710,27
447219,27
24798741,27
11229234,27
654376,27
24752832,27
24901723,27
46937115,27
10364826,27
44422489,27
46937119,27
11560224,27
11338033,27
16750094,27
24764442,27
129539,27
2972,27
5330286,27
46196517,27
2232,27
104799,27
455658,27
3086685,27
6918182,27
9815559,27
10028615,27
6003770,27
766948,27
46937063,27
11464526,27
45270264,27
16045336,27
54684141,27
447903,28
2343,28
107,28
186,28
3082729,28
643330,28
12148754,28
5288002,28
46937105,28
25102847,28
1084,28
4053,28
60834,28
147912,28
70678590,28
9568617,28
24763,28
11967905,28
5289295,28
6326983,28
6119062,28
448972,28
49866787,28
449108,28
5288173,28
448999,28
8977,28
5288075,28
4369413,28
46937127,28
51045,28
5281897,29
71567,29
2881,29
32281,29
4479094,29
5464096,29
16137828,29
46878492,29
5281077,29
5287671,29
12993649,29
210332,30
26987,30
5819,30
5071,30
34633,30
4192,30
5504,30
6473883,30
4235,30
5995,30
4310,30
446382,30
644065,30
447998,30
277,30
6505368,30
133021,30
5709,30
14368760,30
448285,30
5278688,30
24752837,30
9871419,30
3194,30
772,30
1971,30
2133,30
4451,30
4547,30
4678,30
5486,30
41744,30
316280,30
3037258,30
446556,30
656911,31
15606,31
445936,31
5881,31
446595,31
95034,31
656894,31
96647,31
448436,31
5289561,31
637090,31
967,31
9543427,31
447873,31
446237,31
447845,31
444718,31
17754104,31
189150,31
5311,31
675,31
445967,31
445306,31
448965,31
14253,31
448658,31
17753927,31
5497016,31
17473,31
24239,31
446468,31
3364666,31
73927,31
447336,31
445459,31
49867144,31
5289299,31
974,31
72258,31
5388928,31
9958,31
5288147,31
5288145,31
12897341,31
1001,31
17754130,31
5459816,31
119138,31
447406,31
5289570,31
444792,31
446240,31
387442,31
9862248,31
2462,32
667484,32
123631,32
9878,32
6249,32
444031,32
2727,32
4100,32
3152,32
3827,32
441306,32
4932,32
66265,32
5735,32
38103,32
10668,32
14584,32
3003157,32
3380,32
62436,32
28204,32
447371,32
4057,32
4101,32
656580,32
6451149,32
5573,32
2826,32
3062,32
3443,32
3642,32
4248,32
4264,32
4411,32
4419,32
4422,32
4425,32
4634,32
4638,32
21945,32
40159,32
5361912,32
2733526,32
57030,33
448286,33
445986,33
4476947,33
5459784,33
2993,33
71587201,33
60817,33
5289501,33
46937060,34
5311067,34
84088,34
5289193,34
1808,34
448661,34
445718,34
445211,34
42626649,34
5289205,34
447877,34
92824,34
4369171,34
38,34
447980,34
440005,34
447959,34
181426,34
24778299,34
10822243,34
448258,34
5281701,34
11963565,34
439530,34
10993014,34
146,34
159,34
206,34
3203,34
3750,34
5596,34
56603655,34
91443,34
5281243,34
6037,34
5311027,34
5326739,34
17754027,34
131704274,34
446622,34
131704303,34
5287517,34
23624249,34
24875302,34
6420178,34
54682555,34
9859248,34
46937150,34
148138,34
1234,34
447962,35
2474,35
60613,35
54680690,35
35330,35
33166,35
107758,35
5431,35
445443,35
447776,35
5288504,35
445756,35
445715,35
444104,35
5288600,35
65130,35
10394,35
440033,35
75019,35
446400,35
2014,35
71353,35
5340,35
9941444,35
5419,35
6852165,35
134111,35
4369426,35
6914621,35
447695,35
9927355,35
2817424,35
21850055,35
510684,35
24762195,35
5289221,35
14812933,35
445920,35
46937179,35
40589,35
47528,35
9852519,35
24822371,35
5288615,35
5403427,35
24872560,35
7000165,36
305,36
5960,36
6262,36
1738118,36
33032,36
5280793,36
14969,36
5359272,36
445571,36
259994,36
11073745,36
289,36
3371,36
447527,36
656979,36
466959,36
445784,36
1855,36
5287894,36
17753990,36
445995,36
444306,36
7311735,36
4630909,36
5289509,36
131704229,36
49867153,36
5289320,36
66898,36
5289122,36
127716,36
444139,36
5226,36
18068,36
3034794,36
10132,36
65063,36
446934,36
657026,36
5288598,36
446238,36
5164,36
444569,36
131704283,36
15991574,36
1548943,36
11507040,36
699,36
65281,36
3081276,36
46937162,37
5572,37
5253,37
5870,37
3366,37
5288631,37
4369491,37
5326966,37
108092,37
11154555,37
15942652,37
25023706,37
46937054,37
46937091,37
12092,37
4266,37
148191,37
11020241,37
446753,37
46936855,37
3034285,37
214347,37
9547935,38
2883,38
5280965,38
5775,38
2244,38
679,38
54684589,38
9700,38
449159,38
99478,38
16028,38
445615,38
17753820,38
447030,38
4634231,38
123938,38
445575,38
447508,38
444346,38
5289562,38
5388936,38
4528,38
16136912,38
9875401,38
3058751,38
444650,38
10072851,38
16741275,38
445332,38
5288217,38
11493598,38
24893974,38
11531308,38
688424,38
46937133,38
23659732,38
14611919,38
25147495,38
54693872,38
121750,38
54736486,38
54723704,38
25229537,38
1175,38
708857,38
969516,38
46220502,38
1355,38
9904,38
4659568,38
164521,38
10308106,38
71273,39
4510,39
5311309,39
4868,39
4037,39
11876263,39
6098,39
5002,39
21233,39
441289,39
50192,39
71077,39
6292,39
153270,39
68165256,39
91488,39
3623,39
4673,39
39524,39
6915944,39
31307,40
50942,40
73333,41
70789197,41
3520,41
3002190,41
4054,41
4891,41
2585,41
5284359,41
159269,41
72287,41
3952261,41
3001028,41
4622,41
5310939,41
9838022,41
5327152,41
5977,41
65064,41
489129,41
16129629,41
46181941,41
5287596,42
493570,42
3658,42
5288101,42
447659,42
445154,42
449208,42
447771,42
3744,42
239,42
447531,42
131704239,42
449346,42
1174,42
6419229,42
6604901,42
5287974,42
104772,42
439507,42
446411,42
444196,42
637517,42
123865,42
10367,42
448176,42
455742,42
447739,42
5719,42
448219,43
2724385,43
969472,43
443872,43
3647,43
47965,43
468595,43
656652,43
9427,43
1318,43
446856,43
7950,43
1865,43
12803287,43
64972,43
16040323,43
75846,43
11368987,43
977,43
2173,43
2215,43
5478,43
32797,43
42008,43
444498,43
5289232,43
24875301,43
5496892,43
4734,44
9782,44
4004,44
92253,44
445131,44
24873435,44
24965990,44
54767916,44
182137,44
2828,44
3279,44
5381,44
5359596,44
21826,44
131704205,45
10062737,45
11861988,45
5287989,45
131704251,45
1609,45
1698,45
91562,46
3226,46
3957,46
2554,46
31378,46
5566,46
644073,46
5342,46
30699,46
6307,46
456255,46
44185,46
53025,46
441199,46
446727,46
122357,46
2787,46
9913767,46
2563,46
2609,46
2610,46
2622,46
2631,46
2637,46
2646,46
2650,46
2654,46
2658,46
2666,46
47725,46
54373,46
6333887,46
1292,46
2612,46
5353853,46
9570757,46
45266502,46
55891,46
3035406,46
5311221,46
26757,46
656583,46
667468,46
5329102,46
5479537,46
5282242,46
54331,47
5322,48
4679,48
158781,48
3034034,48
4114,48
60855,48
16490,48
3345,48
5745,48
65389,48
4290,48
444440,48
449381,48
447720,48
92851,48
449013,48
5289333,48
4184,48
3448,48
6914629,48
9844011,48
449080,48
4369498,48
46937080,48
9549258,48
92249,48
3307,48
39912,48
315411,48
60149,49
6116,49
4020,49
4943,49
7752,49
1714,49
446873,49
446186,49
444222,49
11492186,49
15602701,49
233979,49
24905144,49
15991577,49
447110,49
1690,49
5212,49
5828196,49
23647652,49
5951796,49
8150,50
5978,50
449538,50
5289535,50
5287673,50
24808499,50
444144,50
46937113,50
447835,50
46937114,50
25195339,50
1548992,50
5243,50
2308,50
154058,50
247978,51
124886,51
3676,51
3517,51
5287579,51
385,51
447956,51
447522,51
131704202,51
159772,51
80654,51
443201,51
3973,51
446242,51
3311,51
7245,51
17754159,51
448173,51
447066,51
446986,51
5288700,51
446446,51
273,51
4470577,51
448302,51
444455,51
176870,52
3080904,52
253602,53
2811,53
449120,53
2833,54
34040,54
148211,54
91546,55
5478865,55
175468,55
52941757,55
444861,55
131704266,55
6453585,55
25113128,55
16757525,55
10267580,55
46937129,55
87517,55
11840968,55
449042,55
65947,55
23644225,55
17753936,55
9887303,55
6102594,55
6323375,55
133246,55
11740154,55
448889,55
135548,55
445404,55
5287799,55
131704261,55
6323417,55
6323200,55
11646,55
89950,55
10134160,55
6248837,55
5729339,55
42627296,55
131704307,55
5326928,55
24779677,55
24741805,55
16750097,55
5205,56
31640,56
2754,56
451668,56
3783,56
130564,56
147740,56
5281224,56
445981,57
1066,57
1030,57
95014,57
446276,57
1616,57
124823,57
17759780,57
25113616,57
42628060,57
4634038,57
16086836,57
5459361,57
14888,58
1989,58
24244,58
5328,58
2910,58
4735,58
3639,58
54675769,58
4539,58
33613,58
5401,58
92727,58
6087,58
33478,58
445503,58
16086422,58
3783853,58
210320,58
2168,58
2171,58
2344,58
4727,58
4819,58
22318,58
114709,58
6435110,58
5281074,58
667476,58
11653652,58
24838623,59
11597698,59
214339,60
3054,60
5284512,60
5484727,60
104865,60
60714,60
3435,60
5284604,60
101989,60
16186054,60
156422,60
656959,60
1514,60
1662,60
10178705,60
780,60
6857724,60
2391,60
9823820,60
2547,60
5650,60
9794842,60
54677977,60
54682541,60
23668193,60
72111,61
13711,61
44571,61
216237,61
24847879,61
5326608,61
158,62
5379,62
60795,62
1701,62
24812717,62
151170,62
5362391,63
29327,63
43594,63
6398365,63
7708,63
2617,63
2655,63
2656,63
47319,63
443379,63
9800339,63
28417,63
11567473,63
246983,64
119570,64
5311068,64
4848,64
7099,64
439524,64
449593,64
3013848,64
7124,64
15624,64
440901,64
1475,64
3266379,64
439246,64
712,64
444763,64
9223,64
17754216,64
32594,64
446228,64
168924,64
5287495,64
131704305,64
46937090,64
3000541,64
5082818,64
11987878,64
745994,64
481709,64
5487313,64
25229546,64
44141939,64
17753926,65
446156,65
444,65
72194,65
448650,65
46936378,65
5288251,65
5723,65
65258,65
5288564,65
5287429,65
448878,65
129236,65
446658,65
24941248,65
5276507,65
15942655,65
24836813,65
24978486,65
16744441,65
10958449,65
5328120,65
73571,65
5288373,65
5544,65
54840,65
192155,65
5388909,65
9601217,65
25093369,65
44144378,65
44144379,65
46937055,65
10135836,65
12106168,66
3105,66
35370,66
7638,66
6005,66
1986,66
5287463,66
219078,66
244,66
24800833,66
5326868,66
3928,66
4689,66
72022,66
6433117,66
216235,67
5749,67
6834,67
129891,67
24764441,67
3939,67
4443,67
5488383,67
165436,68
6540428,68
4199,68
3117,68
54682938,68
236666,68
165381,68
65098,68
25181321,68
68712,68
2487,68
19090,68
122671,68
4369560,69
447805,69
448381,69
447029,69
54688261,69
447731,69
131704245,69
5288834,69
445993,69
446492,69
668,69
25113126,69
5287620,69
42628075,69
5494422,69
24856363,69
23615309,69
5331010,69
11674979,69
24905153,70
6082,70
17754078,70
657023,70
447123,70
1694,70
23647357,70
11586735,70
4369497,70
9549303,70
5327110,70
650361,70
46937093,70
1202104,70
9547915,70
16129582,70
24820112,70
16122638,70
16739331,70
44563262,70
447656,70
9999276,70
447700,70
1854,70
10150441,70
130804,70
21066096,70
10249180,70
44629554,70
25113120,70
5524,70
9547884,70
446560,70
24971312,70
6857691,71
5311066,71
132302,71
657085,71
10180,71
22479942,71
447912,71
24963036,71
15942672,71
11696113,71
23586040,71
2765355,71
76098,71
216466,71
445694,72
216326,72
10548,72
158397,72
3543,72
5743186,72
216468,72
25113123,72
11602832,72
25134245,72
448955,72
667639,72
146089,72
3720,72
13344,72
16058752,72
10456828,72
5284592,73
36294,73
3950,73
449379,73
183145,73
3085218,73
9547901,73
5282237,73
5281884,73
5248,73
104741,74
5831,74
20055414,74
77997,74
444406,75
4761,75
2879,75
6857487,75
8631,75
6857710,75
23647763,75
10114365,75
25011726,75
5289314,75
5289474,75
11287125,75
444704,76
5905,76
2141,76
637516,76
9875516,76
14163672,76
6102820,76
6102821,76
24812718,76
15083623,76
23647659,76
25058128,76
3680,77
5311128,77
3007,77
3559,77
4066,77
24768551,77
5064,77
24812721,78
91867,78
119590,79
11505541,79
49,80
5280961,80
447560,80
5287415,80
12793,80
446505,80
446600,80
657095,80
439183,80
5323,80
44141864,80
54708746,80
5289378,80
9848818,80
453,80
4432,80
5289534,81
14309,81
5288605,81
128419,81
5287555,81
264,81
4641,81
24826799,81
99594,82
65866,82
444290,82
160478,82
70119,82
446904,82
643976,82
196672,82
131704259,82
446049,82
17753823,83
166548,83
62959,83
4469371,83
5289424,83
17754026,83
445228,83
439168,83
440041,83
90334,83
82400,83
5289108,83
5289301,83
447945,83
5172,83
6327350,83
767,83
9811221,83
274,84
5754,84
17754117,84
5801,84
16500,84
124734,84
65304,84
447733,84
17754062,84
572,84
447872,84
4628690,84
447977,84
192826,84
5288817,84
443199,84
4478249,84
1014,84
444170,84
215436,84
54688711,84
5287525,84
440667,84
10340,84
28693,84
15558638,84
450,84
24706,84
11238823,84
5280951,84
64778,85
3033538,85
50294,85
446241,85
155774,85
119212,85
4747355,86
16129675,86
5311412,86
31477,86
323,86
444020,86
24768548,86
6914661,86
5274976,86
10062714,86
24905152,86
13582275,86
6540299,86
21066087,86
9991833,86
10317619,86
10249182,86
46937047,86
4369551,86
9882972,86
24779675,86
456468,87
6083,87
5951,87
6305,87
171284,87
445478,87
892,87
446857,87
13945,87
445724,87
49867766,87
446195,87
487,87
447145,87
9869929,87
16760554,87
444841,87
41317,88
3365,88
5546,88
452548,88
16850,88
3446,88
6726,88
449606,88
6476,88
92974,88
11691442,88
446744,88
656970,88
49846579,88
1546,88
2951,88
3661,88
656965,89
3229,89
446220,89
6479523,89
6442177,89
83887,89
82313,89
17754054,89
9887812,89
129228,89
3236724,89
655,89
