chemical_pubchem_id	chemical_chembl_id	target_uniprot_id	target_chembl_id	pchembl	normalize_pchembl
126941	CHEMBL34259	P15328	CHEMBL2121	6.640000000000001	0.6114180478821364
2554	CHEMBL108	Q14524	CHEMBL1980	0.0	0.0
2554	CHEMBL108	P43681	CHEMBL1882	0.0	0.0
2554	CHEMBL108	P17787	CHEMBL1883	0.0	0.0
2554	CHEMBL108	O75469	CHEMBL3401	0.0	0.0
2554	CHEMBL108	P08684	CHEMBL340	0.0	0.0
2554	CHEMBL108	P10632	CHEMBL3721	0.0	0.0
2554	CHEMBL108	P05177	CHEMBL3356	0.0	0.0
2554	CHEMBL108	P11712	CHEMBL3397	0.0	0.0
2554	CHEMBL108	P33261	CHEMBL3622	0.0	0.0
2554	CHEMBL108	P20813	CHEMBL4729	0.0	0.0
2554	CHEMBL108	P20815	CHEMBL3019	0.0	0.0
2554	CHEMBL108	P24462	CHEMBL3341582	0.0	0.0
2554	CHEMBL108	P16662	CHEMBL4370	0.0	0.0
2554	CHEMBL108	P08183	CHEMBL4302	0.0	0.0
2554	CHEMBL108	Q92887	CHEMBL5748	0.0	0.0
62886	CHEMBL1201248	Q15822	CHEMBL2109236	0.0	0.0
27447	CHEMBL1727	P02768	CHEMBL3253	0.0	0.0
27447	CHEMBL1727	O76082	CHEMBL2073693	0.0	0.0
27447	CHEMBL1727	P46059	CHEMBL4605	0.0	0.0
27447	CHEMBL1727	Q16348	CHEMBL1743125	4.136666666666667	0.3809085328422345
27447	CHEMBL1727	Q4U2R8	CHEMBL1641347	0.0	0.0
27447	CHEMBL1727	Q96FL8	CHEMBL1743126	0.0	0.0
2761	CHEMBL43064	P35367	CHEMBL231	7.595000000000001	0.6993554327808472
2761	CHEMBL43064	Q13936	CHEMBL1940	0.0	0.0
2761	CHEMBL43064	Q01668	CHEMBL4138	0.0	0.0
2761	CHEMBL43064	O60840	CHEMBL2363032	0.0	0.0
2761	CHEMBL43064	Q13698	CHEMBL3805	0.0	0.0
2761	CHEMBL43064	O43497	CHEMBL4641	0.0	0.0
2761	CHEMBL43064	O95180	CHEMBL1859	0.0	0.0
2761	CHEMBL43064	Q9P0X4	CHEMBL5558	0.0	0.0
2761	CHEMBL43064	P14416	CHEMBL217	6.35	0.5847145488029466
2761	CHEMBL43064	P21728	CHEMBL2056	0.0	0.0
2761	CHEMBL43064	P21918	CHEMBL1850	0.0	0.0
2761	CHEMBL43064	P11229	CHEMBL216	5.91	0.5441988950276243
2761	CHEMBL43064	P08172	CHEMBL211	0.0	0.0
2761	CHEMBL43064	P20309	CHEMBL245	6.455	0.5943830570902394
2761	CHEMBL43064	P08173	CHEMBL1821	5.865	0.5400552486187845
2761	CHEMBL43064	P08912	CHEMBL2035	6.1899999999999995	0.5699815837937384
2761	CHEMBL43064	P10635	CHEMBL289	0.0	0.0
2761	CHEMBL43064	P11712	CHEMBL3397	0.0	0.0
2761	CHEMBL43064	P05177	CHEMBL3356	0.0	0.0
2761	CHEMBL43064	P20813	CHEMBL4729	0.0	0.0
2761	CHEMBL43064	P11509	CHEMBL5282	0.0	0.0
2761	CHEMBL43064	P04798	CHEMBL2231	0.0	0.0
2761	CHEMBL43064	P08684	CHEMBL340	5.5	0.5064456721915286
49852292	CHEMBL1201202	P01008	CHEMBL1950	0.0	0.0
49852292	CHEMBL1201202	P00742	CHEMBL244	0.0	0.0
13342	CHEMBL159	Q71U36	CHEMBL3661	0.0	0.0
13342	CHEMBL159	P07437	CHEMBL5444	0.0	0.0
13342	CHEMBL159	P05412	CHEMBL4977	0.0	0.0
13342	CHEMBL159	P08684	CHEMBL340	4.58	0.421731123388582
13342	CHEMBL159	P10635	CHEMBL289	0.0	0.0
13342	CHEMBL159	P08183	CHEMBL4302	5.083125	0.4680593922651934
13342	CHEMBL159	P33527	CHEMBL3004	4.52	0.4162062615101289
13342	CHEMBL159	Q92887	CHEMBL5748	4.68	0.43093922651933697
13342	CHEMBL159	O95255	CHEMBL2073661	0.0	0.0
13342	CHEMBL159	O95342	CHEMBL6020	4.21	0.3876611418047882
13342	CHEMBL159	Q9Y6L6	CHEMBL1697668	4.66	0.429097605893186
4946	CHEMBL27	P08588	CHEMBL213	8.01	0.7375690607734806
4946	CHEMBL27	P07550	CHEMBL210	8.885	0.8181399631675874
4946	CHEMBL27	P13945	CHEMBL246	6.835	0.6293738489871087
4946	CHEMBL27	P08908	CHEMBL214	5.4	0.49723756906077354
4946	CHEMBL27	P28222	CHEMBL1898	0.0	0.0
4946	CHEMBL27	P20815	CHEMBL3019	0.0	0.0
4946	CHEMBL27	P10635	CHEMBL289	5.573333333333333	0.5131982811540823
4946	CHEMBL27	P24462	CHEMBL3341582	0.0	0.0
4946	CHEMBL27	P05177	CHEMBL3356	5.4	0.49723756906077354
4946	CHEMBL27	P33261	CHEMBL3622	0.0	0.0
4946	CHEMBL27	P08684	CHEMBL340	0.0	0.0
4946	CHEMBL27	P04798	CHEMBL2231	0.0	0.0
4946	CHEMBL27	P02763	CHEMBL4285	0.0	0.0
4946	CHEMBL27	O15244	CHEMBL1743122	0.0	0.0
4946	CHEMBL27	P08183	CHEMBL4302	4.32	0.3977900552486188
174174	CHEMBL517712	P11229	CHEMBL216	9.195555555555554	0.8467362390014322
174174	CHEMBL517712	P08172	CHEMBL211	8.857777777777777	0.8156333128708818
174174	CHEMBL517712	P20309	CHEMBL245	9.01	0.8296500920810312
174174	CHEMBL517712	P08173	CHEMBL1821	9.192000000000002	0.8464088397790057
174174	CHEMBL517712	P08912	CHEMBL2035	9.200000000000001	0.847145488029466
174174	CHEMBL517712	P23415	CHEMBL5845	0.0	0.0
174174	CHEMBL517712	P43681	CHEMBL1882	0.0	0.0
174174	CHEMBL517712	P17787	CHEMBL1883	0.0	0.0
174174	CHEMBL517712	O95342	CHEMBL6020	0.0	0.0
3342	CHEMBL1297	P35354	CHEMBL230	0.0	0.0
3342	CHEMBL1297	P23219	CHEMBL221	6.84	0.6298342541436464
3342	CHEMBL1297	Q07869	CHEMBL239	0.0	0.0
3342	CHEMBL1297	P37231	CHEMBL235	0.0	0.0
3342	CHEMBL1297	P02768	CHEMBL3253	0.0	0.0
3337	CHEMBL87493	P31645	CHEMBL228	0.0	0.0
3337	CHEMBL87493	P41595	CHEMBL1833	0.0	0.0
3337	CHEMBL87493	P28335	CHEMBL225	0.0	0.0
3337	CHEMBL87493	P28223	CHEMBL224	0.0	0.0
3337	CHEMBL87493	P10635	CHEMBL289	0.0	0.0
2803	CHEMBL134	P08913	CHEMBL1867	7.636428571428572	0.7031702183635885
2803	CHEMBL134	P10635	CHEMBL289	4.833333333333333	0.44505831798649476
2803	CHEMBL134	P05177	CHEMBL3356	0.0	0.0
2803	CHEMBL134	P08684	CHEMBL340	0.0	0.0
2803	CHEMBL134	P04798	CHEMBL2231	0.0	0.0
2803	CHEMBL134	P20815	CHEMBL3019	0.0	0.0
2803	CHEMBL134	O75751	CHEMBL2073673	4.1	0.3775322283609576
2803	CHEMBL134	O76082	CHEMBL2073693	0.0	0.0
2803	CHEMBL134	Q9H015	CHEMBL2073668	0.0	0.0
2803	CHEMBL134	P08183	CHEMBL4302	0.0	0.0
5328	CHEMBL1191	P0AC13	CHEMBL4032	0.0	0.0
5328	CHEMBL1191	P11712	CHEMBL3397	0.0	0.0
5328	CHEMBL1191	P02768	CHEMBL3253	0.0	0.0
60773	CHEMBL1349	P04293	CHEMBL1872	0.0	0.0
60773	CHEMBL1349	Q9QNF7	CHEMBL1795127	0.0	0.0
60773	CHEMBL1349	Q16774	CHEMBL4989	0.0	0.0
60773	CHEMBL1349	P46059	CHEMBL4605	0.0	0.0
60773	CHEMBL1349	Q16348	CHEMBL1743125	0.0	0.0
60773	CHEMBL1349	Q8TCC7	CHEMBL1641348	0.0	0.0
60773	CHEMBL1349	Q4U2R8	CHEMBL1641347	0.0	0.0
60773	CHEMBL1349	Q12908	CHEMBL2778	0.0	0.0
20824	CHEMBL1214	P0AEB2	CHEMBL2354204	0.0	0.0
20824	CHEMBL1214	P24228	CHEMBL2354204	0.0	0.0
20824	CHEMBL1214	P08506	CHEMBL2354204	0.0	0.0
20824	CHEMBL1214	P02918	CHEMBL1813	0.0	0.0
20824	CHEMBL1214	P02919	CHEMBL1814	0.0	0.0
20824	CHEMBL1214	P0AD65	CHEMBL2354313	0.0	0.0
20824	CHEMBL1214	P0AD68	CHEMBL2354204	0.0	0.0
20824	CHEMBL1214	P47712	CHEMBL3816	0.0	0.0
20824	CHEMBL1214	Q4U2R8	CHEMBL1641347	0.0	0.0
4020	CHEMBL781	P23975	CHEMBL222	8.111666666666666	0.7469306322897483
4020	CHEMBL781	Q01959	CHEMBL238	7.5178571428571415	0.6922520389371217
4020	CHEMBL781	P31645	CHEMBL228	7.1866666666666665	0.6617556783302639
4020	CHEMBL781	Q05940	CHEMBL1893	0.0	0.0
119607	CHEMBL865	P35354	CHEMBL230	7.407272727272726	0.682069311903566
119607	CHEMBL865	P00918	CHEMBL205	7.244249999999999	0.6670580110497237
119607	CHEMBL865	P07451	CHEMBL2885	4.11	0.3784530386740332
119607	CHEMBL865	P08684	CHEMBL340	4.8	0.4419889502762431
119607	CHEMBL865	P11712	CHEMBL3397	0.0	0.0
119607	CHEMBL865	O60656	CHEMBL1743319	0.0	0.0
71616	CHEMBL638	P10613	CHEMBL1780	0.0	0.0
71616	CHEMBL638	Q01740	CHEMBL3430872	0.0	0.0
71616	CHEMBL638	P31513	CHEMBL3430864	0.0	0.0
71616	CHEMBL638	P33261	CHEMBL3622	5.054	0.465377532228361
71616	CHEMBL638	P08684	CHEMBL340	4.89	0.4502762430939226
71616	CHEMBL638	P11712	CHEMBL3397	5.154000000000001	0.4745856353591161
71616	CHEMBL638	P23219	CHEMBL221	0.0	0.0
10917	CHEMBL1149	Q9H015	CHEMBL2073668	0.0	0.0
10917	CHEMBL1149	O76082	CHEMBL2073693	0.0	0.0
10917	CHEMBL1149	P43155	CHEMBL3184	0.0	0.0
10917	CHEMBL1149	O43772	CHEMBL2216740	0.0	0.0
10917	CHEMBL1149	Q9UKG9	CHEMBL2206	0.0	0.0
10917	CHEMBL1149	P23786	CHEMBL3238	0.0	0.0
10917	CHEMBL1149	P50416	CHEMBL1293194	0.0	0.0
10917	CHEMBL1149	P47989	CHEMBL1929	0.0	0.0
10917	CHEMBL1149	P23141	CHEMBL2265	0.0	0.0
10917	CHEMBL1149	P05164	CHEMBL2439	0.0	0.0
10917	CHEMBL1149	Q9Y6L6	CHEMBL1697668	0.0	0.0
10917	CHEMBL1149	Q86VW1	CHEMBL2073722	0.0	0.0
10917	CHEMBL1149	Q8TCC7	CHEMBL1641348	0.0	0.0
5388962	CHEMBL578	P12821	CHEMBL1808	7.008571428571429	0.6453564851354907
5388962	CHEMBL578	P08684	CHEMBL340	0.0	0.0
5388962	CHEMBL578	P02768	CHEMBL3253	0.0	0.0
5388962	CHEMBL578	P08183	CHEMBL4302	0.0	0.0
5388962	CHEMBL578	P46059	CHEMBL4605	0.0	0.0
5388962	CHEMBL578	Q4U2R8	CHEMBL1641347	0.0	0.0
5388962	CHEMBL578	Q8TCC7	CHEMBL1641348	0.0	0.0
5388962	CHEMBL578	Q9Y694	CHEMBL1955711	0.0	0.0
5388962	CHEMBL578	P46721	CHEMBL1743123	0.0	0.0
3033637	CHEMBL3183075	P25021	CHEMBL1941	0.0	0.0
3033637	CHEMBL3183075	P06276	CHEMBL1914	0.0	0.0
3033637	CHEMBL3183075	P08183	CHEMBL4302	0.0	0.0
3033	CHEMBL139	P35354	CHEMBL230	6.983529411764706	0.6430505904019066
3033	CHEMBL139	P23219	CHEMBL221	7.72111111111111	0.7109678739512992
3033	CHEMBL139	P09917	CHEMBL215	0.0	0.0
3033	CHEMBL139	P35499	CHEMBL2072	0.0	0.0
3033	CHEMBL139	P78348	CHEMBL1628477	0.0	0.0
3033	CHEMBL139	O43526	CHEMBL2476	0.0	0.0
3033	CHEMBL139	O43525	CHEMBL2684	0.0	0.0
3033	CHEMBL139	P14555	CHEMBL3474	0.0	0.0
3033	CHEMBL139	P11712	CHEMBL3397	0.0	0.0
3033	CHEMBL139	P33261	CHEMBL3622	0.0	0.0
3033	CHEMBL139	P05177	CHEMBL3356	0.0	0.0
3033	CHEMBL139	P10632	CHEMBL3721	0.0	0.0
3033	CHEMBL139	P22309	CHEMBL1287617	4.28	0.3941068139963168
3033	CHEMBL139	P16662	CHEMBL4370	0.0	0.0
3033	CHEMBL139	P08684	CHEMBL340	0.0	0.0
3033	CHEMBL139	P04798	CHEMBL2231	0.0	0.0
3033	CHEMBL139	P20813	CHEMBL4729	0.0	0.0
3033	CHEMBL139	P33260	CHEMBL2408	0.0	0.0
3033	CHEMBL139	P05181	CHEMBL5281	0.0	0.0
3033	CHEMBL139	P02766	CHEMBL3194	6.0	0.5524861878453039
3033	CHEMBL139	P02768	CHEMBL3253	5.61	0.5165745856353592
3033	CHEMBL139	O15439	CHEMBL1743128	0.0	0.0
3033	CHEMBL139	P08183	CHEMBL4302	0.0	0.0
3033	CHEMBL139	P33527	CHEMBL3004	0.0	0.0
3033	CHEMBL139	Q4U2R8	CHEMBL1641347	5.4	0.49723756906077354
3033	CHEMBL139	Q8TCC7	CHEMBL1641348	0.0	0.0
3033	CHEMBL139	Q9NYB5	CHEMBL2073697	0.0	0.0
3033	CHEMBL139	Q9NSA0	CHEMBL2073677	0.0	0.0
3033	CHEMBL139	Q9Y6L6	CHEMBL1697668	0.0	0.0
3033	CHEMBL139	O95342	CHEMBL6020	4.275	0.393646408839779
6436135	CHEMBL283754	Q9Y271	CHEMBL1798	0.0	0.0
444036	CHEMBL1473	P04150	CHEMBL2034	9.620000000000001	0.8858195211786373
444036	CHEMBL1473	P06401	CHEMBL208	7.68	0.7071823204419889
444036	CHEMBL1473	P47712	CHEMBL3816	0.0	0.0
444036	CHEMBL1473	P08235	CHEMBL1994	6.83	0.6289134438305709
444036	CHEMBL1473	P08684	CHEMBL340	0.0	0.0
444036	CHEMBL1473	P20815	CHEMBL3019	0.0	0.0
444036	CHEMBL1473	P24462	CHEMBL3341582	0.0	0.0
444036	CHEMBL1473	P10632	CHEMBL3721	0.0	0.0
444036	CHEMBL1473	P08185	CHEMBL2421	0.0	0.0
28864	CHEMBL157138	P14416	CHEMBL217	9.053333333333333	0.8336402701043585
28864	CHEMBL157138	P35462	CHEMBL234	9.6525	0.8888121546961326
28864	CHEMBL157138	P21917	CHEMBL219	0.0	0.0
28864	CHEMBL157138	P21728	CHEMBL2056	6.98	0.6427255985267035
28864	CHEMBL157138	P21918	CHEMBL1850	0.0	0.0
28864	CHEMBL157138	P08908	CHEMBL214	9.05	0.8333333333333334
28864	CHEMBL157138	P28221	CHEMBL1983	0.0	0.0
28864	CHEMBL157138	P41595	CHEMBL1833	8.39	0.77255985267035
28864	CHEMBL157138	P28223	CHEMBL224	8.79	0.80939226519337
28864	CHEMBL157138	P28335	CHEMBL225	7.85	0.7228360957642725
28864	CHEMBL157138	P28222	CHEMBL1898	0.0	0.0
28864	CHEMBL157138	P08913	CHEMBL1867	9.725	0.89548802946593
28864	CHEMBL157138	P18089	CHEMBL1942	9.454999999999998	0.8706261510128912
28864	CHEMBL157138	P18825	CHEMBL1916	8.785	0.8089318600368325
28864	CHEMBL157138	P34969	CHEMBL3155	0.0	0.0
28864	CHEMBL157138	P10635	CHEMBL289	7.8	0.718232044198895
3157	CHEMBL707	P35348	CHEMBL229	8.644	0.7959484346224678
3157	CHEMBL707	P35368	CHEMBL232	9.0775	0.835865561694291
3157	CHEMBL707	P25100	CHEMBL223	8.791666666666666	0.8095457335788827
3157	CHEMBL707	Q12809	CHEMBL240	5.876666666666668	0.5411295273173727
3157	CHEMBL707	Q9H252	CHEMBL2362996	0.0	0.0
3157	CHEMBL707	Q9NS40	CHEMBL2362996	0.0	0.0
3157	CHEMBL707	P33261	CHEMBL3622	0.0	0.0
3157	CHEMBL707	P10635	CHEMBL289	0.0	0.0
3157	CHEMBL707	P02763	CHEMBL4285	0.0	0.0
3157	CHEMBL707	P08183	CHEMBL4302	0.0	0.0
3157	CHEMBL707	O15245	CHEMBL5685	0.0	0.0
6215	CHEMBL989	P04150	CHEMBL2034	8.675	0.7988029465930019
6215	CHEMBL989	P08684	CHEMBL340	0.0	0.0
6215	CHEMBL989	P08185	CHEMBL2421	0.0	0.0
4837	CHEMBL1412	P28472	CHEMBL1847	0.0	0.0
4837	CHEMBL1412	P10635	CHEMBL289	0.0	0.0
3291	CHEMBL696	O43497	CHEMBL4641	0.0	0.0
3291	CHEMBL696	P05181	CHEMBL5281	0.0	0.0
3291	CHEMBL696	P08684	CHEMBL340	0.0	0.0
3291	CHEMBL696	Q9HB55	CHEMBL5792	0.0	0.0
16231	CHEMBL945	P37088	CHEMBL1791	6.11	0.5626151012891345
16231	CHEMBL945	P51168	CHEMBL2107836	0.0	0.0
16231	CHEMBL945	P51170	CHEMBL2107836	0.0	0.0
16231	CHEMBL945	P19801	CHEMBL2118	0.0	0.0
16231	CHEMBL945	P78348	CHEMBL1628477	0.0	0.0
16231	CHEMBL945	P19634	CHEMBL2781	4.199999999999999	0.38674033149171266
16231	CHEMBL945	P00749	CHEMBL3286	5.21	0.47974217311233885
16231	CHEMBL945	Q9TRC7	CHEMBL3108636	0.0	0.0
16231	CHEMBL945	O15244	CHEMBL1743122	0.0	0.0
16231	CHEMBL945	Q9H015	CHEMBL2073668	0.0	0.0
54675779	CHEMBL1517	Q4U2R8	CHEMBL1641347	0.0	0.0
54675779	CHEMBL1517	Q8TCC7	CHEMBL1641348	0.0	0.0
54675779	CHEMBL1517	Q9NSA0	CHEMBL2073677	0.0	0.0
54675779	CHEMBL1517	Q9Y694	CHEMBL1955711	0.0	0.0
5311167	CHEMBL1201360	P04150	CHEMBL2034	0.0	0.0
5311167	CHEMBL1201360	P08185	CHEMBL2421	0.0	0.0
3869	CHEMBL429	P08588	CHEMBL213	8.115	0.7472375690607735
3869	CHEMBL429	P07550	CHEMBL210	7.88	0.7255985267034991
3869	CHEMBL429	P35348	CHEMBL229	0.0	0.0
3869	CHEMBL429	P35368	CHEMBL232	0.0	0.0
3869	CHEMBL429	P25100	CHEMBL223	6.4350000000000005	0.5925414364640884
3869	CHEMBL429	P10635	CHEMBL289	6.1	0.5616942909760589
3000715	CHEMBL441	P14867	CHEMBL1962	0.0	0.0
3000715	CHEMBL441	P47869	CHEMBL4956	0.0	0.0
3000715	CHEMBL441	P34903	CHEMBL3026	0.0	0.0
3000715	CHEMBL441	P48169	CHEMBL2472	0.0	0.0
3000715	CHEMBL441	P31644	CHEMBL5112	0.0	0.0
3000715	CHEMBL441	Q16445	CHEMBL2579	0.0	0.0
3000715	CHEMBL441	P43681	CHEMBL1882	0.0	0.0
3000715	CHEMBL441	P36544	CHEMBL2492	0.0	0.0
3000715	CHEMBL441	P42262	CHEMBL4016	0.0	0.0
3000715	CHEMBL441	Q13002	CHEMBL3683	0.0	0.0
3000715	CHEMBL441	O00519	CHEMBL2243	0.0	0.0
3000715	CHEMBL441	P20309	CHEMBL245	0.0	0.0
3000715	CHEMBL441	P05181	CHEMBL5281	0.0	0.0
3000715	CHEMBL441	P08684	CHEMBL340	0.0	0.0
7638	CHEMBL1388	P14679	CHEMBL1973	0.0	0.0
441401	CHEMBL126	P21397	CHEMBL1951	4.536	0.41767955801104967
441401	CHEMBL126	P27338	CHEMBL2039	5.225	0.4811233885819521
46936176	CHEMBL1200633	O75311	CHEMBL1075092	0.0	0.0
46936176	CHEMBL1200633	P28472	CHEMBL1847	0.0	0.0
46936176	CHEMBL1200633	P08684	CHEMBL340	0.0	0.0
46936176	CHEMBL1200633	P08183	CHEMBL4302	7.1674999999999995	0.6599907918968692
46936176	CHEMBL1200633	P33527	CHEMBL3004	5.59	0.5147329650092081
46936176	CHEMBL1200633	Q92887	CHEMBL5748	4.75	0.43738489871086556
46936176	CHEMBL1200633	Q9UNQ0	CHEMBL5393	0.0	0.0
46936176	CHEMBL1200633	Q9Y6L6	CHEMBL1697668	0.0	0.0
46936176	CHEMBL1200633	Q9NPD5	CHEMBL1743121	0.0	0.0
6279	CHEMBL717	P06401	CHEMBL208	9.387307692307692	0.8643929735089956
6279	CHEMBL717	P03372	CHEMBL206	0.0	0.0
6279	CHEMBL717	P08684	CHEMBL340	4.8	0.4419889502762431
6279	CHEMBL717	P10632	CHEMBL3721	0.0	0.0
6279	CHEMBL717	P26439	CHEMBL3670	0.0	0.0
6279	CHEMBL717	P11712	CHEMBL3397	0.0	0.0
6917698	CHEMBL560739	Q13639	CHEMBL1875	0.0	0.0
6917698	CHEMBL560739	P46098	CHEMBL1899	0.0	0.0
6917698	CHEMBL560739	P28223	CHEMBL224	0.0	0.0
6917698	CHEMBL560739	Q12809	CHEMBL240	0.0	0.0
6917698	CHEMBL560739	P24462	CHEMBL3341582	0.0	0.0
6917698	CHEMBL560739	P08684	CHEMBL340	0.0	0.0
6917698	CHEMBL560739	P20815	CHEMBL3019	0.0	0.0
6917698	CHEMBL560739	P11509	CHEMBL5282	0.0	0.0
6917698	CHEMBL560739	P20813	CHEMBL4729	0.0	0.0
6917698	CHEMBL560739	P33261	CHEMBL3622	0.0	0.0
6917698	CHEMBL560739	P10632	CHEMBL3721	0.0	0.0
6917698	CHEMBL560739	P11712	CHEMBL3397	0.0	0.0
6917698	CHEMBL560739	P10635	CHEMBL289	0.0	0.0
1548887	CHEMBL15770	P35354	CHEMBL230	5.06	0.46593001841620624
1548887	CHEMBL15770	P23219	CHEMBL221	0.0	0.0
1548887	CHEMBL15770	P15121	CHEMBL1900	6.43	0.5920810313075506
1548887	CHEMBL15770	P27361	CHEMBL3385	0.0	0.0
1548887	CHEMBL15770	Q03181	CHEMBL3979	0.0	0.0
1548887	CHEMBL15770	Q9Y5Y4	CHEMBL5071	0.0	0.0
1548887	CHEMBL15770	O60218	CHEMBL5983	0.0	0.0
1548887	CHEMBL15770	P04798	CHEMBL2231	0.0	0.0
1548887	CHEMBL15770	P02768	CHEMBL3253	0.0	0.0
1548887	CHEMBL15770	Q4U2R8	CHEMBL1641347	0.0	0.0
2910	CHEMBL61593	P54710	CHEMBL2095186	0.0	0.0
2910	CHEMBL61593	P00915	CHEMBL261	0.0	0.0
2910	CHEMBL61593	P00918	CHEMBL205	0.0	0.0
2910	CHEMBL61593	P22748	CHEMBL3729	0.0	0.0
2910	CHEMBL61593	Q4U2R8	CHEMBL1641347	0.0	0.0
8982	CHEMBL1443	P08684	CHEMBL340	0.0	0.0
8982	CHEMBL1443	Q4U2R8	CHEMBL1641347	0.0	0.0
2719	CHEMBL76	P09210	CHEMBL2241	0.0	0.0
2719	CHEMBL76	P01375	CHEMBL1825	0.0	0.0
2719	CHEMBL76	Q9NR96	CHEMBL5804	0.0	0.0
2719	CHEMBL76	Q8MU52	CHEMBL1697656	0.0	0.0
2719	CHEMBL76	P08684	CHEMBL340	0.0	0.0
2719	CHEMBL76	P10635	CHEMBL289	0.0	0.0
2719	CHEMBL76	P04798	CHEMBL2231	0.0	0.0
2719	CHEMBL76	P10632	CHEMBL3721	0.0	0.0
2719	CHEMBL76	P20815	CHEMBL3019	0.0	0.0
2719	CHEMBL76	P08183	CHEMBL4302	0.0	0.0
2761171	CHEMBL1441	P9WGR1	CHEMBL1849	0.0	0.0
5906	CHEMBL1201319	P35348	CHEMBL229	0.0	0.0
6916249	CHEMBL33986	P41145	CHEMBL237	9.51	0.8756906077348067
6916249	CHEMBL33986	P41143	CHEMBL236	7.919999999999999	0.729281767955801
6916249	CHEMBL33986	P35372	CHEMBL233	9.2725	0.8538213627992635
2405	CHEMBL645	P08588	CHEMBL213	0.0	0.0
2405	CHEMBL645	P07550	CHEMBL210	0.0	0.0
2405	CHEMBL645	P08684	CHEMBL340	0.0	0.0
2165	CHEMBL682	P50135	CHEMBL2190	0.0	0.0
2165	CHEMBL682	P10632	CHEMBL3721	0.0	0.0
2165	CHEMBL682	P04798	CHEMBL2231	0.0	0.0
2165	CHEMBL682	Q16678	CHEMBL4878	0.0	0.0
2165	CHEMBL682	P10635	CHEMBL289	6.19	0.5699815837937385
2165	CHEMBL682	P11712	CHEMBL3397	0.0	0.0
2165	CHEMBL682	P08183	CHEMBL4302	0.0	0.0
3435	CHEMBL1374738	P27338	CHEMBL2039	0.0	0.0
3435	CHEMBL1374738	P21397	CHEMBL1951	0.0	0.0
6323490	CHEMBL444633	P0A7Z4	CHEMBL2364672	0.0	0.0
6323490	CHEMBL444633	P0A8V2	CHEMBL1852	0.0	0.0
6323490	CHEMBL444633	P0A8T7	CHEMBL2364672	0.0	0.0
6323490	CHEMBL444633	P07900	CHEMBL3880	0.0	0.0
6323490	CHEMBL444633	P14625	CHEMBL1075323	0.0	0.0
6323490	CHEMBL444633	P08684	CHEMBL340	0.0	0.0
6323490	CHEMBL444633	P20813	CHEMBL4729	0.0	0.0
6323490	CHEMBL444633	P10632	CHEMBL3721	0.0	0.0
6323490	CHEMBL444633	P11712	CHEMBL3397	0.0	0.0
6323490	CHEMBL444633	P10635	CHEMBL289	0.0	0.0
6323490	CHEMBL444633	P08183	CHEMBL4302	0.0	0.0
5362417	CHEMBL35084	P08473	CHEMBL1944	0.0	0.0
5362417	CHEMBL35084	P12821	CHEMBL1808	0.0	0.0
8280	CHEMBL1100	Q9P0X4	CHEMBL5558	0.0	0.0
8280	CHEMBL1100	P05181	CHEMBL5281	0.0	0.0
8280	CHEMBL1100	P08684	CHEMBL340	0.0	0.0
8280	CHEMBL1100	P11712	CHEMBL3397	0.0	0.0
8280	CHEMBL1100	P10632	CHEMBL3721	0.0	0.0
5291	CHEMBL941	P10721	CHEMBL1936	6.869487179487178	0.6325494640411766
5291	CHEMBL941	P04629	CHEMBL2815	0.0	0.0
5291	CHEMBL941	P07333	CHEMBL1844	6.821666666666665	0.6281461019030079
5291	CHEMBL941	P16234	CHEMBL2007	7.462000000000001	0.687108655616943
5291	CHEMBL941	Q08345	CHEMBL5319	7.283333333333332	0.6706568446899938
5291	CHEMBL941	P00519	CHEMBL1862	7.0296875	0.6473008747697974
5291	CHEMBL941	P09619	CHEMBL1913	7.1675	0.6599907918968693
5291	CHEMBL941	P08684	CHEMBL340	4.84	0.4456721915285451
5291	CHEMBL941	P20815	CHEMBL3019	0.0	0.0
5291	CHEMBL941	P05177	CHEMBL3356	0.0	0.0
5291	CHEMBL941	P11712	CHEMBL3397	0.0	0.0
5291	CHEMBL941	P10635	CHEMBL289	0.0	0.0
5291	CHEMBL941	P23219	CHEMBL221	0.0	0.0
5291	CHEMBL941	P10632	CHEMBL3721	0.0	0.0
5291	CHEMBL941	O15245	CHEMBL5685	0.0	0.0
5291	CHEMBL941	P08183	CHEMBL4302	5.06	0.46593001841620624
5291	CHEMBL941	O15244	CHEMBL1743122	5.38	0.4953959484346225
5291	CHEMBL941	Q9UNQ0	CHEMBL5393	5.704	0.5252302025782689
5291	CHEMBL941	O95342	CHEMBL6020	4.6	0.42357274401473294
31307	CHEMBL1451	P04150	CHEMBL2034	7.41	0.6823204419889503
31307	CHEMBL1451	P08684	CHEMBL340	4.57	0.4208103130755065
31307	CHEMBL1451	P35354	CHEMBL230	0.0	0.0
31307	CHEMBL1451	P06276	CHEMBL1914	0.0	0.0
31307	CHEMBL1451	P08185	CHEMBL2421	0.0	0.0
5878	CHEMBL1200436	P10275	CHEMBL1871	0.0	0.0
5878	CHEMBL1200436	P11712	CHEMBL3397	0.0	0.0
4474	CHEMBL1484	Q13936	CHEMBL1940	5.413333333333333	0.49846531614487416
4474	CHEMBL1484	Q08289	CHEMBL3317336	0.0	0.0
4474	CHEMBL1484	P54289	CHEMBL1919	0.0	0.0
4474	CHEMBL1484	Q01668	CHEMBL4138	0.0	0.0
