PubchemID	Cluster
24901723	24
448729	24
46937115	24
25263414	24
9927355	24
44422489	24
46937119	24
11338033	24
96876	24
24764442	24
2972	24
9865528	24
5330286	24
46196517	24
2232	24
104799	24
455658	24
3086685	24
6850791	24
9815559	24
54929	25
448668	25
5496872	25
9549180	25
4369475	25
46937043	25
46937051	25
446532	25
25134249	25
11694089	25
444721	25
448763	25
369976	25
1548992	25
71587201	25
97297	26
5391	26
2578	26
40839	26
4046	26
145068	26
5035	26
449171	26
3156	26
2803	26
1548887	26
4935	26
60877	26
667476	26
77992	26
6335412	26
27661	26
4883	26
4870	26
53461739	26
4631	26
5325	26
23700	26
65115	26
5798	26
5287488	26
65359	26
448841	26
25199766	26
11243969	26
9952916	26
219090	26
6115	26
670006	26
24860533	26
24180719	26
24812720	26
24836812	26
25011729	26
23653503	26
11348631	26
5287796	26
25134257	26
4292413	26
7013169	26
23586146	26
23645578	26
24963033	26
11349402	26
5327092	26
5288710	26
87031	26
9926933	26
5289332	26
5289386	26
6323528	26
121026	26
15574941	26
54684141	26
11707110	26
170361	26
4865	27
25074887	27
14257662	27
5284604	27
5496628	27
764	27
16186054	27
156422	27
447341	27
448653	27
169870	27
11669698	27
2391	27
2891	27
214339	27
5462337	27
16129690	27
56842239	27
5281897	28
1051	28
12560	28
4999	28
71567	28
644065	28
16197727	28
1549000	28
154257	28
2881	28
32281	28
148127	28
4479094	28
16137828	28
72304	29
148121	29
708346	29
210332	30
26987	30
5819	30
5071	30
3180	30
34633	30
4192	30
5504	30
6473883	30
4235	30
5995	30
4310	30
446382	30
71306319	30
447998	30
277	30
6505368	30
133021	30
4369446	30
6445226	30
11840917	30
448285	30
5278688	30
24752837	30
9871419	30
3194	30
813	30
1971	30
2133	30
3255	30
4451	30
4547	30
4678	30
5486	30
41744	30
316280	30
3037258	30
656911	31
15606	31
445936	31
5881	31
446595	31
95034	31
656894	31
445614	31
5289089	31
5326739	31
444833	31
967	31
9543427	31
445732	31
446237	31
447845	31
448110	31
17754104	31
16133778	31
439912	31
675	31
445967	31
445306	31
448965	31
14253	31
448658	31
17753927	31
5497016	31
17473	31
24239	31
446468	31
5289457	31
73927	31
447336	31
445459	31
49867144	31
5289299	31
974	31
72258	31
5388928	31
188347	31
5288147	31
5288145	31
12897341	31
1001	31
17754130	31
5459816	31
119138	31
447406	31
5289570	31
444792	31
446240	31
387442	31
9862248	31
131704205	32
439407	32
10062737	32
449178	32
11861988	32
5287989	32
131704251	32
1609	32
1698	32
443955	33
5440	33
31640	33
5479	33
3711	33
445504	33
191445	33
25023710	33
25181321	33
9842606	33
6857702	33
2817424	33
9543496	33
9833444	33
6	33
4536	33
5470	33
11020241	33
447962	34
2474	34
4095	34
166548	34
60613	34
54680690	34
35330	34
33166	34
37792	34
5431	34
445443	34
447776	34
5288504	34
445076	34
445715	34
444104	34
5288600	34
65130	34
10394	34
440033	34
75019	34
446400	34
11646	34
71353	34
5340	34
10152654	34
5419	34
5388909	34
6102691	34
4369426	34
5288615	34
46937117	34
21850055	34
510684	34
24762195	34
735838	34
23654841	34
14812933	34
445920	34
46937179	34
15951529	34
40589	34
47528	34
10288191	34
9852519	34
11519069	35
4100	35
1986	35
1032	35
42615253	35
5327152	35
46937056	35
6420121	35
9994897	35
131704314	35
73333	35
11949646	35
4425	35
46937060	36
6083	36
5280793	36
6037	36
5311067	36
84088	36
4173	36
5289193	36
1808	36
7419	36
448661	36
445718	36
131704219	36
42626649	36
4633094	36
5326682	36
447877	36
92824	36
4369171	36
38	36
447980	36
440005	36
446355	36
447959	36
445892	36
181426	36
15991573	36
3699841	36
25058136	36
6793	36
6420178	36
6854	36
24778299	36
11485425	36
10822243	36
448258	36
5281701	36
11963565	36
5289221	36
439530	36
10993014	36
9889200	36
124653	36
146	36
159	36
206	36
3203	36
3750	36
5596	36
56603655	36
7000165	37
305	37
5960	37
6262	37
1738118	37
33032	37
5280581	37
14969	37
5359272	37
445571	37
259994	37
11073745	37
289	37
3371	37
447527	37
656979	37
466959	37
445784	37
1855	37
5287894	37
17753990	37
445995	37
444306	37
7311735	37
5289501	37
5289509	37
131704229	37
49867153	37
5289320	37
66898	37
5289122	37
127716	37
444139	37
131704247	37
18068	37
3034794	37
10132	37
65063	37
446934	37
657026	37
5288598	37
446238	37
5164	37
444569	37
131704283	37
15991574	37
1548943	37
11507040	37
699	37
65281	37
3081276	37
71316	38
192706	38
46937105	38
14888	38
54331	38
46878492	38
9547935	39
2883	39
5280965	39
5775	39
2244	39
679	39
54684589	39
9700	39
449159	39
99478	39
16028	39
445615	39
17753820	39
447030	39
4634231	39
123938	39
445575	39
447508	39
444346	39
5289562	39
5388936	39
4528	39
15978579	39
9875401	39
3058751	39
444650	39
10072851	39
16741275	39
24741806	39
5288217	39
11493598	39
24893974	39
11531308	39
14086997	39
46937133	39
447362	39
23659732	39
14611919	39
25147495	39
54693872	39
121750	39
54736486	39
54723704	39
25229537	39
1175	39
708857	39
969516	39
46220502	39
1355	39
9904	39
4659568	39
164521	39
5464096	40
5749	40
5978	40
5496642	40
65355	40
8150	40
444841	40
9933475	40
25195339	40
65064	40
2308	40
4443	40
31307	41
50942	41
11250029	42
70678542	42
2179	42
5359476	42
4199	42
5281004	42
54682938	42
4887	42
236666	42
165436	42
104904	42
25134245	42
465669	42
446641	42
2742752	42
16750074	42
16220172	42
10631	42
18609542	42
6918837	43
4583	43
177336	43
25011732	43
16040294	43
657061	43
10482134	43
53234134	43
16065945	43
131704187	44
5287541	44
449154	44
1491	44
162569	44
128878	44
10062714	44
447371	45
3152	45
158397	45
448088	45
104842	45
16741	45
4411	45
5287596	46
493570	46
3658	46
5288101	46
447659	46
445154	46
444378	46
447771	46
3744	46
239	46
447531	46
131704239	46
449346	46
1174	46
6419229	46
6604901	46
9584748	46
104772	46
439507	46
446411	46
444196	46
637517	46
444729	46
10367	46
448176	46
446622	46
5327123	46
5718	46
448219	47
2153	47
2724385	47
969472	47
443872	47
3647	47
47965	47
468595	47
656652	47
9427	47
6102594	47
446856	47
312183	47
7950	47
1865	47
12803287	47
64972	47
4073054	47
16040323	47
75846	47
11368987	47
25150856	47
977	47
2173	47
2215	47
5478	47
32797	47
4734	48
9782	48
4004	48
92253	48
445131	48
24873435	48
24965990	48
68498031	48
182137	48
2828	48
3279	48
5376	48
5359596	48
24393	48
5326608	49
7057884	49
5289258	49
56959087	49
72111	49
14584	50
6917715	50
123631	50
11963622	50
564	50
6918365	50
4616	50
5394	50
441306	50
5735	50
10668	50
62436	50
28204	50
5287795	50
101543	50
11987804	50
9574768	50
68165256	50
2826	50
3003	50
3062	50
3443	50
3623	50
3642	50
3916	50
4248	50
4419	50
21945	50
5361912	50
5322	51
4679	51
158781	51
3034034	51
4114	51
60855	51
16490	51
4909	51
3345	51
5745	51
65389	51
4290	51
444440	51
449381	51
447720	51
92851	51
449013	51
5289333	51
4184	51
3448	51
6914629	51
9844011	51
449080	51
4369498	51
46937080	51
9549258	51
54723327	51
5284550	51
39912	51
315411	51
55891	52
3226	52
54676038	52
5284627	52
45266502	52
2094	52
3957	52
25210	52
4848	52
5281078	52
896	52
4189	52
5342	52
84029	52
6307	52
456255	52
44185	52
53025	52
441199	52
5429	52
5479537	52
91562	52
5282242	52
446727	52
447916	52
6398365	52
7708	52
3052778	52
4369560	52
2617	52
2622	52
2631	52
2646	52
2650	52
2654	52
2655	52
2656	52
2666	52
47319	52
47725	52
54373	52
443379	52
6333887	52
9800339	52
723	52
2612	52
11154555	53
1201549	53
5287463	53
941361	53
108092	53
447715	53
55285	53
6857691	53
11840930	53
15942672	53
8408	53
24875319	53
115368	53
50922675	53
60843	53
247978	54
124886	54
3676	54
3517	54
5287579	54
385	54
5287939	54
447522	54
131704202	54
10396076	54
80654	54
443201	54
3973	54
446242	54
3311	54
7245	54
17754159	54
448173	54
5288988	54
446986	54
5288700	54
446446	54
273	54
4470577	54
448302	54
444455	54
171558	55
3080904	55
253602	56
2811	56
449120	56
2833	57
34040	57
148211	57
6440717	58
6116	58
4020	58
4943	58
6802	58
444737	58
446873	58
6323220	58
444222	58
11492186	58
15602701	58
23647652	58
233979	58
24905144	58
15991577	58
447110	58
1690	58
5203	58
3952261	59
2955	59
70789197	59
5284592	59
3520	59
2585	59
5284359	59
5362391	59
451668	59
72287	59
445404	59
108143	59
244	59
9547901	59
5281884	59
5248	59
5402	59
147740	59
46181941	59
23982	60
4634	60
6098	60
9433	60
82313	60
17754054	60
6119063	60
9887812	60
129228	60
11954293	60
216468	60
10134160	60
656580	60
3236724	60
655	60
976666	60
440483	60
71768094	60
9912092	60
445981	61
1066	61
1030	61
95014	61
446276	61
1616	61
72443	61
14123494	61
17759780	61
11290116	61
42628060	61
4634038	61
16086836	61
2605	62
1949	62
42627264	62
3783	63
2727	63
2161	63
2754	63
9543528	63
158795	63
12302745	63
449244	63
3599	63
4500	63
312	63
130564	63
150310	63
6453361	63
5944	64
3054	64
8378	64
104865	64
8280	64
3488	64
6000	64
447488	64
4947	64
2367	64
54677977	64
54682541	64
16362	65
24838623	66
11597698	66
158	67
5381226	67
667466	67
445843	67
1701	67
17749729	67
445248	68
65302	68
49866494	68
447732	68
12085802	68
446816	68
175468	68
15906	68
447077	68
1604	68
1714	68
98487	68
76883	68
448970	68
445937	68
447905	68
997	68
70914	68
111509	68
6323486	68
455742	68
11740318	68
445332	68
5729339	68
5282031	68
11840968	68
131704307	68
5326928	68
5289324	68
24741805	68
24871491	68
7045767	68
24872560	68
246983	69
119570	69
5311068	69
5362065	69
7099	69
76957149	69
449593	69
3013848	69
7124	69
15624	69
440901	69
5311365	69
446552	69
439246	69
712	69
444763	69
9223	69
17754216	69
32594	69
446228	69
44564	69
5287495	69
131704305	69
46937090	69
3000541	69
4636204	69
16045336	69
745994	69
5326929	69
5487313	69
25229546	69
44141939	69
5328120	70
446156	70
444	70
3534	70
72194	70
448650	70
46936378	70
5288251	70
5723	70
65258	70
92153	70
5288564	70
5287429	70
448878	70
129236	70
446658	70
448384	70
23629654	70
24941248	70
5276507	70
25210476	70
25093369	70
44144378	70
25113125	70
25138294	70
15942655	70
24836813	70
24978486	70
16744441	70
10958449	70
1286536	70
447649	70
3137930	70
73571	70
5288373	70
5544	70
12106168	71
35370	71
7638	71
6005	71
219078	71
5326868	71
3928	71
4689	71
71469	71
6433117	71
466960	72
46936368	72
123648	72
40539	72
4369435	72
2168	73
5481350	73
1989	73
24244	73
2435	73
60773	73
2910	73
3394	73
4735	73
3639	73
54675769	73
4539	73
33613	73
30699	73
3103	73
4449	73
92727	73
441397	73
6087	73
123630	73
445722	73
445503	73
656909	73
54685524	73
2171	73
2344	73
2551	73
2609	73
2637	73
3363	73
4603	73
4727	73
6435110	73
5281074	73
68712	74
25023706	74
11332763	74
5606	74
4684	74
24875302	75
156126	75
8193	75
9547923	75
5039	76
5770	76
5447130	76
3001055	76
5281037	76
56339	76
656959	76
119339	76
25945	76
60149	76
25242512	76
2250	76
5352	76
12536	76
3038497	76
210320	77
57697	77
39765	77
164628	77
447076	77
447688	77
129891	77
2713	77
22318	77
131704308	78
447805	78
448381	78
447029	78
54688261	78
447731	78
5289419	78
5288834	78
445993	78
446492	78
668	78
11840904	78
5287620	78
42628075	78
5494422	78
24856363	78
11674979	78
23615309	78
1536	78
24905153	79
6082	79
17753936	79
657023	79
4469987	79
447123	79
1694	79
23647357	79
46937061	79
4369497	79
9549303	79
5327110	79
650361	79
46937093	79
1202104	79
9547915	79
16129582	79
24820112	79
9562794	79
16739331	79
44563262	79
24864079	79
24971312	79
447656	79
9999276	79
447700	79
1854	79
10150441	79
130804	79
21066096	79
10249180	79
44629554	79
25113120	79
5524	79
22021390	80
5905	80
2141	80
637516	80
6918670	80
14163672	80
6102820	80
6102821	80
23647659	80
16224058	80
11483970	80
5288711	80
15083623	80
445694	81
5572	81
216326	81
10548	81
3543	81
25113123	81
10456828	81
11602832	81
16115004	81
448955	81
667639	81
146089	81
220535	81
3720	81
16058752	81
148191	81
4057	82
6249	82
3182	82
15459	82
38103	82
192579	82
11504295	82
4418	82
91488	82
4730	82
8631	83
656629	83
4761	83
2879	83
448057	83
441478	83
9968957	83
11634458	83
11495704	83
6102685	83
6248837	83
11963499	83
9859248	83
23647763	83
444406	83
1184681	83
16122581	83
16122580	83
24755470	83
60751	83
17753823	84
2818	84
2761	84
62959	84
4469371	84
5289424	84
17754026	84
445228	84
439168	84
440041	84
90334	84
444825	84
5289108	84
5289301	84
121959	84
5172	84
6327350	84
767	84
9811221	84
24812721	85
91867	85
119590	86
11505541	86
49	87
5280961	87
447560	87
5287415	87
12793	87
5326727	87
446600	87
657095	87
439183	87
5323	87
44141864	87
54708746	87
11653652	87
9848818	87
453	87
4432	87
5289534	88
14309	88
5288605	88
128419	88
5287555	88
264	88
4641	88
24762228	88
99594	89
65866	89
444290	89
160478	89
70119	89
446904	89
643976	89
196672	89
131704259	89
446049	89
6003770	90
3762	90
2266	90
5329	90
23724530	90
2159	90
6623	90
11441375	90
7187	90
9915886	90
24847879	91
7259	91
13711	91
6858209	91
11304743	91
44571	91
274	92
5754	92
17754117	92
5801	92
16500	92
124734	92
65304	92
447733	92
17754062	92
17754027	92
447872	92
4628690	92
447977	92
192826	92
5288817	92
443199	92
4478249	92
1014	92
444170	92
215436	92
445629	92
5287525	92
440667	92
10340	92
28693	92
15558638	92
62965	92
450	92
24706	92
11235728	92
4747355	93
16129675	93
5311412	93
31477	93
132302	93
323	93
444020	93
24768548	93
22479942	93
6857690	93
6914661	93
5274976	93
11561383	93
4369384	93
5327091	93
24905152	93
13582275	93
6540299	93
24779675	93
21066087	93
9991833	93
10317619	93
